title,summary,publish_date,positive,neutral,negative
"&quot;김동관-정기선 대화합&quot;…<b>한화오션</b>, HD현대重 고발 취소","한화오션은 HD현대중공업을 상대로 한 군사 기밀 유출 고발을 취소하며, 이는 국내 조선업체 간 신뢰 구축을 위한 대승적 결정으로 분석된다. 한화오션과 HD현대중공업은 한국형 차기 구축함(KDDX) 입찰 과정에서 여전히 경쟁 중이며, 산업부는 방산업체 지정을 위한 실사와 현장실사를 진행하고 있다. HD현대중공업은 KDDX 사업에서 보안 감점으로 인해 경쟁에서 불리할 수 있으며, 한화오션은 방산업체 지정 절차에 성실히 임할 것이라고 밝혔다. 일각에서는 두 회사의 KDDX 공동수주 및 공동건조 가능성이 제기되지만, 현실적으로 성사될 가능성은 낮다. 방사청장은 두 회사가 컨소시엄을 구성해 공동 건조하는 것이 이상적이지만, 법무적 검토가 필요하다고 언급했다.",2024-11-22,0.02177545738813933,0.0005845399980898946,0.9776400089263916
"협력의 손 내민 <b>한화오션</b>, HD현대중공업 경찰 고발 취소","한화오션과 HD현대중공업은 글로벌 해양 방산 시장 진출을 위해 대립을 멈추고 협력하기로 결정했습니다. 한화오션은 HD현대중공업을 상대로 한 군사기밀 유출 관련 고발을 취소하며, 상호 보완과 협력을 통해 국익을 도모하겠다고 밝혔습니다. 이는 차세대 이지스 구축함의 적기 전력화와 해양 방산 수출 확대를 위한 전략적 판단입니다. 국내 조선업의 경쟁력을 강화하고, 중국의 시장 잠식을 막기 위해 국내 기업 간 신뢰 구축이 필요하다는 점도 고려되었습니다. 한화오션은 방산업체 지정 절차에 성실히 임하며, 정부의 공정한 평가 결과를 수용하고 협력의 계기로 삼기를 기대하고 있습니다.",2024-11-22,0.0018981186265591532,0.000460754384403117,0.997641134262085
HD현대중공업 &quot;<b>한화오션</b> 고발 취소 다행...KDDX 신속히 진행되길&quot;,"HD현대중공업은 한화오션의 고발 취소에 대해 긍정적으로 평가하며, 한국형 차기 구축함(KDDX) 사업이 신속히 진행되기를 바란다고 밝혔다. 한화오션은 HD현대중공업을 상대로 했던 경찰 고발을 취소했으며, 이는 KDDX 군사기밀 유출 사건과 관련된 것이었다. 한화오션은 차세대 이지스 구축함의 적기 전력화와 해양 방산 수출 확대를 위해 협력하는 것이 국익에 부합한다고 강조했다. HD현대중공업은 KDDX 사업이 지연된 만큼, 법과 원칙에 따라 신속히 진행되기를 희망하며, K-방산의 경쟁력 강화와 수출 확대를 위해 최선을 다할 것이라고 밝혔다. 이번 사건은 대한민국 조선업과 해양 방산 분야의 국제적 주목을 받는 계기가 될 것으로 보인다.",2024-11-22,0.0001913232001243159,0.00031630115117877724,0.9994923591613769
"&quot;한국 조선 위해&quot;…<b>한화오션</b>, HD현대重 고발취소","한화오션은 HD현대중공업을 상대로 한 KDDX 관련 경찰 고발을 취소했습니다. 이는 차세대 이지스 구축함의 적기 전력화와 해양 방산 수출 확대라는 공동 목표를 달성하기 위한 결정이라고 밝혔습니다. HD현대중공업은 이전에 KDDX 관련 군사기밀 유출 혐의로 유죄 판결을 받았으나, 방위사업청은 임원의 개입이 확인되지 않았다고 판단했습니다. 한화오션의 고발 취소에는 김동관 한화그룹 부회장과 정기선 HD현대 부회장 간의 사전 교감이 있었던 것으로 전해졌습니다. 글로벌 조선 시장에서 중국의 독주를 견제하기 위해 두 회사 간 협력의 필요성이 대두된 상황입니다.",2024-11-22,0.19989883827220184,0.0002461076364852488,0.7998550348216668
"<b>한화오션</b>, KDDX 입찰 ‘HD현대 기밀 유출’ 고발 취소",한화오션이 HD현대중공업을 상대로 낸 경찰 고발을 취소했습니다. 한화오션은 HD현대중공업의 KDDX 군사기밀 유출 사건과 관련해 임원 개입 여부를 수사해 달라며 고발장을 제출했었습니다. KDDX 사업은 7조 8천억 원 규모로 6척의 구축함을 건조하는 프로젝트입니다. 이 사업은 한화오션과 HD현대중공업이 경쟁하고 있는 상황입니다. 고발 취소로 인해 두 회사 간의 경쟁 구도에 변화가 있을지 주목됩니다.,2024-11-22,0.20003741232794708,0.00021382321283454077,0.7997487508284393
"韓조선 위해 김동관·정기선 교감…<b>한화오션</b>, HD현대重 고발취소(종합2...","한화오션은 HD현대중공업을 상대로 한 KDDX 관련 군사기밀 유출 고발을 취소하기로 결정했습니다. 이는 차세대 이지스 구축함의 적기 전력화와 해양 방산 수출 확대라는 공동 목표를 달성하기 위한 조치로, 상호 협력을 통해 국익을 도모하기 위함입니다. 김동관 한화그룹 부회장과 정기선 HD현대 부회장 간의 사전 교감이 있었으며, 글로벌 조선 시장에서 중국의 독주를 견제하기 위해 두 회사가 협력해야 한다는 공감대가 형성되었습니다. HD현대중공업은 한화오션의 고발 취소를 환영하며, KDDX 사업이 신속히 진행되길 희망한다고 밝혔습니다. 또한, HD현대중공업은 한화오션에 대한 고소 취하 여부를 국익을 최우선으로 고려해 검토할 계획이라고 전했습니다.",2024-11-22,0.017321669211378322,0.0008350751886609942,0.9818432688713074
손 내민 <b>한화오션</b>에 HD현대 &quot;원칙대로&quot;…8조 군함전쟁 '변곡점',"한화오션과 HD현대중공업은 한국형 차기 구축함(KDDX) 수주를 두고 갈등을 벌였으나, 한화오션이 고발을 취소하면서 공동 개발 및 동시 건조 가능성이 열리고 있습니다. 한화오션은 국익을 위해 협력하자는 입장을 내세우며, 과열된 경쟁을 완화하려는 움직임을 보이고 있습니다. 반면, HD현대중공업은 KDDX 단독 건조 원칙을 고수하며 신중한 태도를 유지하고 있습니다. 방위사업청은 KDDX 사업의 전력화 시기를 맞추기 위해 연내 사업 추진 방안을 마련할 계획입니다. 재계에서는 김동관 한화그룹 부회장과 정기선 HD현대 수석부회장이 나서서 해결의 실마리를 찾아야 한다는 의견도 제기되고 있습니다.",2024-11-22,0.0006039446190698073,0.00029069168958812953,0.9991053819656373
<b>한화오션</b>·HD현대重 화해…'K방산 원팀' 뱃고동,"한화오션과 HD현대중공업은 한국형 차기 구축함(KDDX) 입찰을 둘러싼 법적 분쟁을 해결하기 위해 고발을 취소하고 협력하기로 결정했습니다. 한화오션은 HD현대중공업의 군사기밀 유출 사건에 대해 경찰에 고발했으나, 국익을 위해 협력하는 것이 중요하다고 판단하여 고발을 취소했습니다. 이번 결정은 김동관 한화그룹 부회장과 정기선 HD현대 수석부회장 간의 사전 교감을 통해 이루어졌으며, 두 사람은 평소 친분이 두터운 것으로 알려져 있습니다. 국내 입찰에서는 경쟁하되, 해외 사업에서는 협력 가능성을 열어두기로 하여 글로벌 조선 시장에서의 경쟁력을 강화하려는 의도를 보였습니다. 그러나 KDDX 사업자 선정을 위한 기존 절차는 그대로 유지하기로 했습니다.",2024-11-22,0.2471450567842112,0.0014623983792262153,0.7513925820589066
트럼프 러브콜에 <b>한화오션</b> 화해 건넸다,"한화오션이 HD현대중공업을 상대로 한 경찰 고발을 취소했습니다. 이는 트럼프 당선인이 한국 조선업과의 협력을 강조한 상황에서 양사의 협력이 중요하다는 판단에 따른 것으로 보입니다. 한화오션은 국내 조선산업의 경쟁력 강화를 위해 상호 협력이 필요하다고 밝혔고, HD현대중공업도 이를 긍정적으로 평가했습니다. 그러나 KDDX 수주를 둘러싼 양사의 신경전은 여전히 계속되고 있습니다. 한화오션은 차기 울산급 호위함 건조 사업에 입찰했으며, 이로 인해 HD현대와의 경쟁이 다시 주목받고 있습니다.",2024-11-22,0.0003115017476375215,0.0004694915871368721,0.9992189884185791
"韓조선 위해 김동관·정기선 교감…<b>한화오션</b>, HD현대重 고발취소(종합)","한화오션은 한국형 차기 구축함(KDDX) 입찰과 관련하여 HD현대중공업을 상대로 했던 경찰 고발을 취소하기로 결정했습니다. 이는 차세대 이지스 구축함의 적기 전력화와 해양 방산 수출 확대라는 공동 목표를 달성하기 위한 조치로, 상호 보완과 협력을 통해 국익을 도모하기 위함입니다. 이번 결정에는 김동관 한화그룹 부회장과 정기선 HD현대 부회장 간의 사전 교감이 있었던 것으로 알려졌습니다. 글로벌 조선 시장에서 중국의 독주가 위협이 되는 상황에서, 두 국내 대표 조선업체가 협력해야 한다는 공감대가 형성되었습니다. 한화오션은 방위사업청의 투명하고 공정한 평가 결과를 수용하고, 상호 협력의 계기가 되기를 기대하고 있습니다.",2024-11-22,0.037472229084232825,0.002282578303129412,0.9602451801300049
"<b>한화오션</b>, HD현대중공업 고발 취소…김동관-정기선 교감","한화오션은 HD현대중공업을 상대로 한 KDDX 군사기밀 유출 관련 고발을 취소했습니다. 이는 차세대 이지스 구축함의 적기 전력화와 해양 방산 수출 확대라는 공동 목표를 달성하기 위한 결정으로, 상호 보완과 협력을 위한 디딤돌을 마련하기 위함입니다. 방위사업청이 HD현대중공업의 KDDX 사업 입찰을 제한하지 않기로 하자, 한화오션은 추가 수사를 요청했으나 결국 고발을 취소했습니다. 김동관 한화그룹 부회장과 정기선 HD현대 부회장 간의 사전 교감이 있었으며, 글로벌 조선 시장에서 중국의 독주를 견제하기 위해 두 회사가 협력해야 한다는 공감대가 형성되었습니다. 한화오션은 방산업체 지정 절차에 성실히 임하고, 정부의 투명하고 공정한 평가 결과를 수용하며 상호 협력의 계기가 되기를 기대하고 있습니다.",2024-11-22,0.20558161132212263,0.0015970336913596838,0.792821349715814
"<b>한화오션</b>, HD현대重 고발 취소...HD현대 &quot;원칙대로 KDDX 진행해야&quot;","한화오션은 HD현대중공업의 군사기밀 유출 사건과 관련한 고발을 취소하며, 차세대 이지스 구축함의 적기 전력화와 해양 방산 수출 확대를 위해 상호 협력을 강조했습니다. HD현대중공업은 한화오션의 고발 취소를 환영하며, KDDX 사업이 법과 원칙에 따라 신속히 진행되길 희망한다고 밝혔습니다. 두 회사는 국내에서는 치열한 경쟁을 벌이고 있지만, 해외에서는 협업 가능성이 높아지고 있습니다. 글로벌 안보 불확실성 증가로 폴란드와 캐나다 등에서 해군 강화 프로젝트가 추진되고 있으며, 두 회사가 협력할 경우 시너지 효과가 기대됩니다. 전문가들은 정부가 주도하여 기업 간 협력을 도와 대형 해외 수주 사업에 접근할 필요가 있다고 조언하고 있습니다.",2024-11-22,0.000732347383745946,0.0003249066066928208,0.998942756652832
"김승연 회장, <b>한화오션</b> 시흥 R&amp;D캠퍼스 첫 방문…연구진 격려","김승연 한화그룹 회장은 한화오션 시흥R&D캠퍼스를 처음으로 방문하여 임직원들과 오찬을 함께하며 글로벌 시장 선점을 위한 기술 경쟁력 확보를 강조했습니다. 그는 그린십 기술과 방산 기술 혁신을 통해 조선·해양 분야에서 지속 가능한 글로벌 강자로 자리매김할 것을 주문했습니다. 시흥R&D캠퍼스는 첨단 시험 설비를 갖춘 핵심 연구 거점으로, 김 회장은 이곳에서 3D 프린팅 기술을 활용한 모형제작워크샵에 대한 설명을 듣고, 한화오션이 개발한 2000톤급 잠수함 모형에 서명하며 해외 수출 성공을 기원했습니다. 김 회장은 임직원들에게 한화그룹과 대한민국 산업의 자산으로서 국익과 국격에 기여하는 사명감을 가지고 연구에 임해줄 것을 당부했습니다. 한화오션은 첨단 인프라를 바탕으로 지속 가능한 해양 솔루션을 개발하며 글로벌 오션 솔루션 프로바이더로 도약하기 위한 노력을 이어갈 계획입니다.",2024-11-20,0.28346858188160695,0.012427527640829794,0.7041038902010769
"HD현대중공업, <b>한화오션</b> 고발 취소에 &quot;다행…KDDX 신속 진행되길&quot;","HD현대중공업은 한화오션이 경찰 고발을 취소한 것에 대해 다행스럽게 생각한다고 밝혔다. HD현대중공업은 KDDX 기본설계 사업자로 공정하게 선정되었음을 여러 차례 확인받았다고 강조했다. 한화오션은 HD현대중공업의 군사기밀 유출 사건과 관련해 임원 개입 여부를 수사해 달라며 고발했으나, 이를 취소했다. HD현대중공업은 KDDX 사업이 지연된 만큼, 한화오션의 방산업체 지정 신청 철회를 통해 사업이 신속히 진행되길 바란다고 전했다. 또한, K-방산의 경쟁력 강화와 수출 확대를 위해 최선을 다할 것이라고 덧붙였다.",2024-11-22,0.19294764987571397,0.0007718605571426451,0.8062804982066154
<b>한화오션</b> &quot;고발 취소&quot;…HD현대 &quot;KDDX 손떼야&quot;,"한화오션은 HD현대중공업에 대한 경찰 고발을 취소하며 상호 협력의 필요성을 강조했습니다. HD현대중공업은 한화오션의 고발 취소를 환영하면서도 방산업체 지정 신청 철회를 요구했습니다. KDDX 사업을 둘러싼 양사의 갈등은 오히려 심화되고 있으며, 이는 국내 조선업계의 경쟁력에 부정적인 영향을 미칠 수 있습니다. 한화오션의 고발 철회는 양사 오너 간의 교감 이후 이루어진 것으로 알려졌으나, HD현대중공업은 이에 대해 다른 입장을 보였습니다. 방위산업계는 양사가 갈등을 해결하고 협력할 필요가 있다고 강조하고 있습니다.",2024-11-22,0.00017121788405347616,0.0007935570029076189,0.9990352272987366
"<b>한화오션</b>, HD현대重 고발 취소...“국익을 위한 일”","한화오션은 HD현대중공업을 상대로 했던 KDDX 입찰 관련 경찰 고발을 취소했습니다. 이로 인해 지지부진했던 KDDX 입찰 과정이 활기를 되찾을 것으로 기대됩니다. 한화오션은 해양 안보 확보와 방산 수출 확대를 위해 고발 취소가 필요하다고 판단했습니다. HD현대중공업은 한화오션의 고발 취소를 환영하며, KDDX 사업이 법과 원칙에 따라 신속히 진행되길 희망한다고 밝혔습니다. 양측은 이번 고발 취소를 통해 상호 보완 및 협력의 기회를 마련하고 국익을 도모하고자 합니다.",2024-11-22,0.00019943845982197672,0.00021525709889829158,0.9995852947235108
"<b>한화오션</b>, HD현대중공업 경찰 고발 취소…김동관·정기선 교감","한화오션은 HD현대중공업을 상대로 한 경찰 고발을 취소하기로 결정했습니다. 이는 중국 조선업의 급격한 성장 등 시장 변화에 대응하기 위해 국내 기업들이 협력해야 한다는 판단에서 비롯된 것으로 보입니다. 한화오션은 지난 3월 HD현대중공업의 군사 기밀 유출 사건과 관련해 경찰에 고발장을 제출했으나, 이번에 이를 취소했습니다. HD현대중공업 직원들은 군사 기밀을 불법으로 취득해 유죄 판결을 받은 바 있습니다. 한화오션은 해양 안보 확보와 방산 수출 확대라는 공동 목표를 달성하기 위해 고발을 취소하는 것이 적절하다고 판단했습니다.",2024-11-22,0.00014079134998610244,0.000265488019795157,0.999593710899353
"<b>한화오션</b>, HD현대중공업 경찰 고발 취소…“김동관·정기선 교감”",한화오션은 HD현대중공업을 상대로 한 KDDX 군사기밀 유출 관련 고발을 취소하기로 결정했습니다. 이는 김동관 한화그룹 부회장과 정기선 HD현대 부회장 간의 사전 교감이 있었기 때문으로 알려졌습니다. 두 회사는 글로벌 조선 시장에서 중국의 독주를 견제하기 위해 협력의 필요성을 느꼈습니다. 한화오션은 해양 방산 수출 확대라는 공동 목표를 달성하기 위해 고발 취소가 필요하다고 판단했습니다. 이를 통해 상호 보완과 협력의 기반을 마련하는 것이 국익에 부합한다고 밝혔습니다.,2024-11-22,0.0009585517749655992,0.005537735277903267,0.993503737449646
트럼프 러브콜에 <b>한화오션</b> 화해 건넸다,"한화오션이 HD현대중공업을 상대로 한 경찰 고발을 취소하며 양사가 협력하기로 했습니다. 이는 한국 조선업의 경쟁력 강화를 위해 상호 협력이 필요하다는 판단에서 비롯된 결정입니다. 그러나 KDDX 수주를 둘러싼 신경전은 여전히 남아 있으며, 한화오션은 방산업체 지정 절차에 성실히 임할 것이라고 밝혔습니다. HD현대중공업은 KDDX 기본설계 사업자로 선정된 절차의 적법성을 강조하며, 한화오션의 방산업체 지정 신청 철회를 요구하고 있습니다. 양사는 K방산의 경쟁력 강화와 수출 확대를 위해 노력할 것이라고 밝혔습니다.",2024-11-22,0.00018043548043351622,0.0002804618561640382,0.9995391011238098
"<b>한화오션</b>, HD현대중공업 고발 취소…&quot;국익 우선&quot;","한화오션은 한국형 차기 구축함(KDDX) 사업과 관련하여 HD현대중공업을 상대로 제기한 경찰 고발을 취소했습니다. 한화오션은 해양 방산 수출 확대를 위한 협력을 국익을 위한 일로 판단하여 고발을 취소했다고 밝혔습니다. HD현대중공업은 한화오션의 고발 취소에 대해 다행스럽다고 언급하며, K-방산의 경쟁력 강화와 수출 확대에 최선을 다하겠다는 입장을 전했습니다. 한화오션은 올해 3월 HD현대중공업의 군사기밀 유출 사건과 관련하여 임원 개입 여부를 수사해 달라고 경찰에 고발한 바 있습니다. 이번 고발 취소는 두 회사 간의 협력 관계를 강화하는 계기가 될 것으로 보입니다.",2024-11-22,0.00013688464678125457,0.00024134859850164503,0.9996217727661133
"<b>한화오션</b>, HD현대 고발 취소…HD현대 “방산업체 지정 신청 철회돼야”","한화오션은 HD현대중공업을 상대로 제기한 군사기밀 유출 관련 고발을 취소했습니다. 이는 KDDX 사업의 적기 전력화와 해양 방산 수출 확대를 위한 협력의 일환으로 이루어졌습니다. HD현대중공업 직원들이 군사기밀을 취득해 내부망에 공유한 사건으로 인해 관련 직원들이 유죄 판결을 받았으나, 임원의 개입은 확인되지 않았습니다. 방산 업계에서는 두 회사의 갈등이 방산 수출에 부정적인 영향을 미칠 수 있다는 우려가 제기되고 있습니다. KDDX 사업은 7조8000억 원 규모로, 두 회사는 상세설계와 초도함 건조 사업자 선정을 두고 경쟁 중입니다.",2024-11-22,0.19704721051093657,0.00029741993639618156,0.8026553899049759
'트럼프 2기' <b>한화오션</b> 방산 '쾌속'…HD현대 '추격',"한화오션은 미국 해군의 군수지원함과 급유함의 유지·보수·정비(MRO) 사업을 수주하며, 국내 조선업계 최초로 미국 해군 MRO 사업에 진출했습니다. 이는 미국 조선업의 쇠퇴와 미중 패권 갈등 속에서 한국 조선업계가 미국의 파트너로 주목받고 있는 상황과 맞물려 있습니다. 한화오션은 미국 시장의 중요성을 인식하고 필라델피아 필리조선소의 지분을 인수하는 등 선제적으로 대응하고 있습니다. HD현대도 함정기술연구소를 출범시키고 미국 해군 MRO 사업에 본격적으로 참여할 계획을 세우며, 글로벌 방산 시장에서의 입지를 강화하고 있습니다. 한화오션과 HD현대는 과거의 갈등을 해소하고 정부의 원팀 전략에 협조하는 모습을 보이며, 글로벌 방산 공급망 재편에 대응하고 있습니다.",2024-11-22,0.0002089460729621351,0.0002189559832913801,0.9995721101760864
"<b>한화오션</b>, HD현대중 고발 취소… HD현대중 &quot;한화 KDDX 철회해야&quot;","한화오션이 HD현대중공업을 상대로 제기했던 군사기술 유출 혐의 고발을 취하하면서, 한국형 차기 구축함(KDDX) 입찰 과정이 다시 탄력을 받을 것으로 보입니다. 한화오션은 고발 취하 이유로 국내 방산업체 간 신뢰 구축과 정부의 '원팀' 전략에 협조하기 위함이라고 밝혔습니다. 이번 고발 취소는 김동관 한화그룹 부회장과 정기선 HD현대 부회장 간의 사전 교감이 있었던 것으로 전해졌습니다. 업계에서는 두 기업이 글로벌 조선 시장에서 협력하기 위해 고소·고발을 취하한 것으로 보고 있으며, 한화오션은 KDDX 방산업체 지정 절차에 성실히 임할 것이라고 발표했습니다. HD현대중공업은 KDDX 사업이 지연된 만큼 한화오션의 방산업체 지정 신청도 철회돼야 한다고 주장하고 있습니다.",2024-11-22,0.0001646572825848125,0.00020615937828551977,0.9996292114257812
